claim_id,claim_language,gold_label,source,claim_text,model,prompt_strategy,raw_response,verdict
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,google/gemini-2.5-flash-lite,zero_shot,REAL,REAL
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts that a specific photograph is the *last photo taken before* the crash of Pakistan International Airlines (PIA) flight PK-8303 in the Jinnah Garden area of Karachi.

2.  **What do you know about this topic?**
    *   **PIA Flight PK-8303 Crash:** Pakistan International Airlines flight PK-8303, an Airbus A320, crashed on May 22, 2020, in a residential area near Jinnah International Airport in",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,google/gemini-2.5-flash-lite,persona,"As an IFCN-certified fact-checker, I will apply journalistic standards to assess the claim: ""The last photo before the crash of Pakistan International Airlines 8303 in the Jinnah Garden area of Karachi.""

To verify this claim, I will undertake the following steps:

1.  **Identify the specific event:** I will confirm the details of the Pakistan International Airlines (PIA) Flight 8303 crash, including the date, location (Jinnah Garden area, Karachi), and the aircraft involved. This will help esta",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,deepseek/deepseek-v4-flash,zero_shot,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,deepseek/deepseek-v4-flash,chain_of_thought,"**Step-by-step assessment:**

1. **What the claim asserts:**  
   The claim states that a specific photograph shows the final moments before the crash of Pakistan International Airlines (PIA) Flight 8303 in the ""Jinnah Garden"" area of Karachi. It labels the image as the last photo taken prior to the accident.

2. **What is known about this topic:**  
   - PIA Flight 8303 (an Airbus A320) crashed on May 22, 2020, in a residential area of Karachi, near Model Colony, while attempting to land at Jin",FAKE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,deepseek/deepseek-v4-flash,persona,The claim that a specific photo,UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.338, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.345, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
3364,hindi,fake,constraint-2021,कराची में जिन्ना गार्डन इलाके में पाकिस्तान इंटरनेशनल एयरलाइंस की 8303 का क्रैश होने से पहले का आखिरी फोटो,meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.505, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,google/gemini-2.5-flash-lite,zero_shot,UNCERTAIN,UNCERTAIN
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,google/gemini-2.5-flash-lite,chain_of_thought,Here's a step-by-step assessment,UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,google/gemini-2.5-flash-lite,persona,"As an IFCN-certified fact-checker, I will assess the claim ""सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है"" (The government has stopped the process of new recruitments) by applying journalistic standards.

**Methodology:**

1.  **Identify the core assertion:** The claim states a complete halt to all new recruitment processes by the government.
2.  **Search for official announcements:** I will look for official press releases, government gazette notifications, statements from relevant ministr",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,deepseek/deepseek-v4-flash,zero_shot,UNCERTAIN,UNCERTAIN
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,deepseek/deepseek-v4-flash,chain_of_thought,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,deepseek/deepseek-v4-flash,persona,The claim that the government has imposed a blanket ban on new recruitment processes is not supported by any credible official announcements or widely reported news. While temporary freezes in specific sectors,UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.686, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.651, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
372,hindi,fake,constraint-2021,सरकार ने नई भर्तियों की प्रक्रिया पर रोक लगा दी है।,meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.533, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",google/gemini-2.5-flash-lite,zero_shot,FAKE,FAKE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim makes two main assertions:
    *   The Congress party has no connection to the alleged ₹9 crore theft by Kamal Nath's private secretary.
    *   The Congress party does not engage in ""small thefts"" and is upset because the ""black money"" they were asking about was found during a raid on Kamal Nath's premises.

2.  **What do you know about this topic?**
    *   **Kamal Nath:** Kamal Nath is a promine",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",google/gemini-2.5-flash-lite,persona,"Here's an assessment of the claim based on journalistic standards:

**Claim Analysis:**

The claim makes two distinct assertions:
1.  **""कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है"" (Congress has nothing to do with the 9 crore theft by Kamal Nath's private secretary).** This part suggests a denial of any connection between the Congress party and the alleged theft.
2.  **""ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है"" (Such petty theft is not a habit of Congress).",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",deepseek/deepseek-v4-flash,zero_shot,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",deepseek/deepseek-v4-flash,chain_of_thought,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",deepseek/deepseek-v4-flash,persona,[API_ERROR: 'NoneType' object has no attribute 'strip'],UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.149, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.22, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5583,hindi,fake,constraint-2021,"कमलनाथ के निजी सचिव के 9 करोड़ की चोरी से कांग्रेस का कोई लेना देना नहीं है ऐसी छोटी मोटी चोरी करना कांग्रेस की आदत नहीं है
वो इतने दिन से पूछ रहे थे कि 'काला धन कहाँ है?' कमलनाथ के यहाँ छापा मारकर निक",meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 29, 'retry_after_seconds_raw': 28.653, 'headers': {'Retry-After': '29'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",google/gemini-2.5-flash-lite,zero_shot,FAKE,FAKE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts two main points:
    *   Facebook is changing its privacy policy on Saturday, June 13th.
    *   Users who do not copy and paste a specific message onto their wall will face legal trouble.

2.  **What do you know about this topic?**
    *   **Facebook Privacy Policy Changes:** Social media platforms, including Facebook, frequently update their terms of service and privacy policies. These ch",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",google/gemini-2.5-flash-lite,persona,"Here's an assessment of the claim based on journalistic standards:

**Claim Analysis:**

The claim states that Facebook is changing its privacy policy on Saturday, June 13th, and that users will face legal trouble if they don't copy and paste a specific message onto their wall.

**Fact-Checking Process:**

1.  **Source Verification:** The claim is a chain message, often spread through social media platforms like WhatsApp or Facebook itself. Such messages are notorious for containing misinformati",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",deepseek/deepseek-v4-flash,zero_shot,FAKE,FAKE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",deepseek/deepseek-v4-flash,chain_of_thought,"The claim asserts that Facebook will change its privacy policy on June 13 (a Saturday) and that users must copy and post a specific message on their wall to avoid legal consequences.

Known facts: Facebook updates its privacy policy periodically, but it never requires users to copy and paste messages to protect",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",deepseek/deepseek-v4-flash,persona,"This claim is a classic example of a viral hoax that has circulated on Facebook for years. Facebook does not require users to copy and paste messages to maintain privacy or avoid legal consequences. The company's privacy policy changes are officially announced through its legal and policy pages, not through user posts. Additionally, the specific date (13 June, Saturday) is irrelevant and has been used in similar chain messages before. There is no legal basis for such a threat.

VERDICT: FAKE",FAKE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",qwen/qwen3-235b-a22b:free,zero_shot,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",qwen/qwen3-235b-a22b:free,chain_of_thought,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",qwen/qwen3-235b-a22b:free,persona,"[API_ERROR: Error code: 404 - {'error': {'message': 'This model is unavailable for free. The paid version is available now - use this slug instead: qwen/qwen3-235b-a22b', 'code': 404}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",meta-llama/llama-3.3-70b-instruct:free,zero_shot,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.183, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",meta-llama/llama-3.3-70b-instruct:free,chain_of_thought,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.374, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
5212,hindi,fake,constraint-2021,"13 जून, शनिवार से फेसबुक अपनी प्राइवेसी पॉलिसी में बदलाव जा रहा है। अगर यूजर्स इस लिखे हुए मैसेज को कॉपी करके अपनी वॉल पर पोस्ट नहीं करते हैं, तो उन्हें कानूनी मुश्किलों का सामना करना पड़ सकता है।",meta-llama/llama-3.3-70b-instruct:free,persona,"[API_ERROR: Error code: 429 - {'error': {'message': 'Provider returned error', 'code': 429, 'metadata': {'raw': 'meta-llama/llama-3.3-70b-instruct:free is temporarily rate-limited upstream. Please retry shortly, or add your own key to accumulate your rate limits: https://openrouter.ai/settings/integrations', 'provider_name': 'Venice', 'is_byok': False, 'retry_after_seconds': 30, 'retry_after_seconds_raw': 29.473, 'headers': {'Retry-After': '30'}}}, 'user_id': 'user_3EwotBHQmjXZuYMNtjSqJtAPW9x'}]",UNPARSEABLE
1806,hindi,fake,constraint-2021,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal ये दिल्ली जलाने वाले आतंकवादी है, इसको तो पागल कुत्ते की तरह दौड़ा दौड़ा कर पीटना चाहिए",google/gemini-2.5-flash-lite,zero_shot,FAKE,FAKE
1806,hindi,fake,constraint-2021,"@Main_Amitabh @SanjayAzadSln @ArvindKejriwal ये दिल्ली जलाने वाले आतंकवादी है, इसको तो पागल कुत्ते की तरह दौड़ा दौड़ा कर पीटना चाहिए",google/gemini-2.5-flash-lite,chain_of_thought,"Here's a step-by-step assessment of the claim:

1.  **What is the claim asserting?**
    The claim asserts that the individuals tagged (@Main_Amitabh, @SanjayAzadSln, @ArvindKejriwal) are ""terrorists who burn Delhi"" and that they ""should be chased and beaten like mad dogs."" This is a highly inflammatory and violent statement.

2.  **What do you know about this topic?**
    *   **@Main_Amitabh:** This handle likely refers to Amitabh Thakur, a former IPS officer known for his activism and sometime",UNPARSEABLE
